adname,tel,address,business_area,name,lon,lat
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",武宿大街西温庄乡二中,NULL,西温庄派出所西温庄乡二中校园警务室,112.646493,37.756922
小店区,0351-7129168,郑村街与北营南路交叉口西北280米,NULL,黄陵派出所小店区煤机学校校园警务室,112.642665,37.778907
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",大唐花园北门旁(王村南街地铁站D口步行420米),王村南街,王村派出所小店区长治路学校校园警务室,112.559934,37.832706
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",省府街九一小学,坞城,坞城派出所太原市九一小学校校园警务室,112.58116,37.81225
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",人民日报社东门旁(龙城公园地铁站D2口步行280米),NULL,太原市公安局直属分局人民日报社警务室,112.563801,37.775283
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",晨光西街7号附近,康宁街,小店派出所(小店街道晨光幼儿园警务室),112.564451,37.739481
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",荣军南街新庄小区,黄陵,小店区公安局龙城派出所新庄社区警务室,112.606635,37.77941
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",黄陵路39号太原维刚实验学校,黄陵,龙派派出所太原维刚实验学校校园警务室,112.606681,37.777857
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",许坦东街与光明路交叉口西北20米,NULL,北营派出所小店区实验小学校校园警务室,112.621527,37.801457
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",平阳南路472号附近,平阳,公安小店分局平阳路派出所六九0四社区警务室,112.553317,37.798074
小店区,0351-8398198,大昌南路辅路,NULL,教育园区派出所太原旅游职业学院警务室,112.602124,37.692545
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",惠远西街与永康南路交叉口东南40米,昌盛西街,太原市公安局小店分局小店派出所校园警务室,112.56413,37.733099
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",平阳路84号山西省公安厅,平阳,山西省公安厅直属第三公安局,112.552676,37.81859
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",环堡街与宝塔路交叉口西北20米,NULL,黄陵派出所太原市内环双语学校校园警务室,112.660032,37.789118
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",许坦东街与农科北路交叉口东60米,北营,北营派出所太原市综合高级中学校校园警务室,112.596919,37.801722
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",亲贤路与航苑北街交叉口东南20米,体育路,坞城派出所太原市小店区太航学校校园警务室,112.57162,37.82235
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",寇庄西路与八一街交叉口南80米,长风,平阳路派出所太原市第四十八中学校校园警务室,112.557888,37.813517
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",知行路与励志中街交叉口西北60米,NULL,太原市公安局经济技术开发区分局教育园区派出所,112.604898,37.695654
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",平阳南路6904宾馆附近,平阳,平阳路派出所大马流动人口服务管理站,112.551442,37.798376
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",坤泽十里城对面,昌盛西街,太原市公安局小店公安分局刑侦大队技术中队,112.581899,37.736185
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",育才小学西门旁(通达街地铁站C口步行260米),真武路,小店派出所太原市小店区育才小学校校园警务室,112.568739,37.727377
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",第11大道山西蓝海国际汽配城,NULL,公安小店分局西温庄派出所武宿蓝海社区警务室,112.651177,37.76067
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",南中环街辅路与锦尚巷交叉口东80米,体育南路,小店反扒队,112.572138,37.79406
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",太原高新技术产业开发区南中环街,平阳,中环派出所源缘园小区警务站,112.553568,37.794044
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",小店街办李家庄村卫生室西南侧,NULL,太原公安小店区分局小店派出所李家庄村社区警务室,112.560322,37.727124
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",人民南路33号(通达街地铁站C口步行320米),NULL,太原市公安局小店出入境接待大厅,112.568165,37.727102
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",庆云南街南黑窑综合市场,NULL,太原市公安局山西转型综改示范区分局南黑窑社区警务室,112.594148,37.739582
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",知行路与励志中街交叉口西北60米,NULL,太原市公安局山西转型综合改革示范区分局教育园区派出所,112.604896,37.695651
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",中环派出所南门旁,平阳,中环派出所办证大厅,112.555273,37.783756
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",人民北路15号铁道建筑公安局第十七公安处第八公安分处,NULL,铁道建筑公安局第十七公安处第八公安分处第四派出所,112.566098,37.746323
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",太原东服务区,NULL,太原东服务区警务室,112.644611,37.791471
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",太原高新技术产业开发区小马村,平阳,龙城派出所小马社区治安大队,112.549389,37.780699
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",胖胖艺术幼儿园南门旁(长风街地铁站A1口步行420米),长治路,平阳路派出所综合服务厅,112.560018,37.820054
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",昌盛街与坞城南路交叉口西140米,昌盛西街,太原市公安局小店分局业务技术用房,112.582209,37.735514
小店区,0351-7176911,昌盛东街路北,昌盛西街,太原市公安局小店分局,112.581885,37.736295
小店区,0351-7129110,南中环街体育路口往东200米路北坞城派出所旁,体育南路,太原市公安局小店分局坞城责任区刑警队,112.572134,37.794226
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",人民南路33号(通达街地铁站C口步行300米),NULL,小店派出所户证接待大厅,112.568141,37.72721
小店区,0351-7012557,太榆路199号,NULL,山西省公安厅民用机场公安局,112.633612,37.763872
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",德秀路山西大学,太榆路,坞城派出所山大社区警务室,112.589742,37.804118
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",坞城东街南巷37号,太榆路,山西省公安厅直属第一公安局,112.586504,37.809776
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",昌盛西街23号,昌盛西街,太原市公安局小店分局巡警大队,112.564242,37.736125
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",滨河东路,NULL,龙城派出所嘉节社区警务室,112.546383,37.760309
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",太原经济技术开发区电子街八号,NULL,太原市公安局综改示范区分局(北区),112.594758,37.75117
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",唐明路13号附近,NULL,太原市公安局经济技术开发区分局综合警务大队,112.58768,37.736618
小店区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",机场专用线附近,NULL,山西省公安厅民用机场公安局-交警队警务大厅,112.63335,37.763597
迎泽区,0351-2029767,桥东街1号,桥东,桥东派出所,112.584323,37.855794
迎泽区,0351-7226150,老军营东巷163号,南内环街,老军营派出所,112.548719,37.840895
迎泽区,0351-4044262,南校尉营8号,钟楼街,柳巷派出所,112.566547,37.865173
迎泽区,0351-4293426,南内环街39号,南内环街,营盘派出所,112.577116,37.839307
迎泽区,0351-2027989;0351-4033443,青年东街9号,并州北路,太原市公安局迎泽分局迎泽责任区刑警队,112.569327,37.85352
迎泽区,0351-4124160,水渠巷,NULL,庙前派出所,112.555058,37.867245
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",桃园南路与康乐街交叉口北80米,桃园路,新南二社区警务室,112.545874,37.85242
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",建设南路2号太原站F3层,双塔寺,太原车站派出所警务室,112.587563,37.860871
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",关帝庙西1门东南50米,NULL,三晋小学校园警务室,112.55779,37.867234
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",韶九巷(开化寺街地铁站B口步行250米),水西门街,梧桐居小区警务室,112.5581,37.863723
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",金色起点苗苗幼儿园西门旁,大南门,苗苗幼儿园警务室,112.557861,37.862287
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",杏花巷11号附近,府东街,上马街二社区警务室,112.578329,37.869261
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",文源巷28号,桃园路,三十七中警务室,112.548598,37.854697
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",山西省林业厅住宅区南门旁,新建南路,老军营派出所警务室,112.549585,37.842238
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",并州西街8号附近,并州北路,并州路三社区警务室,112.569769,37.851013
迎泽区,0351-4250905,东安路7号,建设北路,文庙派出所,112.58401,37.86274
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",东岗路142号,南内环街,红苹果幼儿园警务室,112.579307,37.843685
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",葡萄园8号附近,双塔寺,桥东派出所双一警务室,112.577574,37.8424
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",郝庄镇东中环路与郝家沟街交叉口西100米,郝庄,郝家沟小区警务室,112.604302,37.858671
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",西里街北二条与桃园南路西里交叉口西北20米,双塔寺,老军营派出所桃一警务室,112.541848,37.84672
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",桃园南路与桃园南路西里交叉口东20米,双塔寺,华府小区警务室,112.546125,37.84658
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",东岗东巷与新生里交叉口西180米,桥东,东岗社区警务室,112.580484,37.854734
迎泽区,0351-4372445,王家峰北一巷,NULL,郝庄派出所,112.608912,37.850253
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",龙堡街太原怡然家园,NULL,长风东派出所警务室,112.607431,37.811486
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",马庄路马庄幼儿园(万山沟),NULL,马庄幼儿园警务室,112.62752,37.829528
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",新建路65号,新建路,山西省气象局内部治安警务室,112.550879,37.869171
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",开化寺街地铁站A口步行330米,水西门街,庙前派出所庙前街社区警务室,112.558106,37.866229
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",桃园四巷2号,水西关街,水务投资集团内部治安警务室,112.550542,37.867063
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",台骀山滑世界景区,NULL,南门警务室,112.714963,37.866642
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",中校尉营与西校尉营交叉口东北40米,钟楼街,柳巷派出所校尉营社区警务室,112.565628,37.86682
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",二市场东北30米,钟楼街,柳巷派出所察院后社区警务室,112.566094,37.869055
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",上马街与新城北街交叉口北20米,建设北路,文庙派出所山佑巷社区警务室,112.58226,37.867818
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",铜锣湾步行街宝地住宅小区,府东街,柳巷派出所宁化府社区警务室,112.570868,37.870011
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",307国道台骀山景区台骀山游乐园,NULL,冰雕警务室,112.717946,37.876458
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",双塔寺街69号附近,双塔东街,桥东派出所双塔二社区警务室,112.581508,37.846541
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",五龙口南巷115号附近,五龙口,文庙派出所五龙二社区警务室,112.602318,37.862492
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",民营区松庄路一号,朝阳,五龙湾派出所朝阳物流警务室,112.612393,37.858931
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",宝佳万科紫台2期东2门北100米,长风,长风东派出所太堡社区警务室,112.594029,37.815439
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",体育馆地铁站D口步行500米,双塔寺,迎泽派出所南内环三社区警务室,112.564329,37.843357
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",山西气象科技大楼东门旁,新建路,庙前派出所桃园路一社区警务室,112.550886,37.869304
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",迎泽大街与南宫东路交叉口西北100米,大南门,庙前派出所南海街一社区警务室,112.557072,37.860051
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",南海西街9号附近,水西关街,庙前派出所水西关一社区警务室,112.551212,37.863005
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",上官巷6号文庙派出所,NULL,文庙派出所上马街一社区警务室,112.574712,37.868035
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",新城街小区东区北门旁,五龙口,山西公安警务自助服务站,112.582368,37.865222
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",桃园南路西一巷7号滨河小学,桃园路,老军营派出所滨河小学校园警务室,112.543591,37.857154
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",新西巷5号新西小学,水西关街,庙前派出所新西小学校园警务室,112.547941,37.861007
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",桥东街31号,桥东,桥东派出所桥东街南社区警务室,112.578167,37.856803
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",天成路紫东小区,NULL,长风东派出所治安警务室,112.639159,37.819094
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",府西街地铁站C口步行150米,鼓楼街,太原市第四十五中学校校园警务室,112.561935,37.870564
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",水西关街北一巷与桃园四巷交叉口西南100米,水西关街,庙前派出所桃园路二社区警务室,112.547567,37.866336
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",南内环地铁站A2口步行420米,双塔寺,迎泽派出所南内环四社区警务室,112.566433,37.839124
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",解放南路13号附近,新建南路,太原市公安局直属分局一院警务室,112.556523,37.853265
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",师范巷与侯家巷交叉口北160米,NULL,太原市公安局直属第二分局,112.575644,37.863975
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",小南关街9-15号,南内环街,迎泽派出所双塔西街三社区警务室,112.554194,37.843464
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",桃园北路90号桃园小学,桃园路,庙前派出所桃园小学警务室,112.544737,37.868441
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",青年路太原五中,双塔寺,太原市第五中学校园警务室,112.566028,37.849094
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",双塔西街55号,双塔寺,太原市公安局迎泽分局校园警务室,112.556939,37.845981
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",菜园街与寇庄西路交叉口南240米,南内环街,万家寨引黄工程公安处阳光警务室,112.56636,37.840467
迎泽区,0351-7226150,康乐街26号,双塔寺,太原市公安局迎泽分局校园警务室,112.547391,37.851592
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",朝阳街北一巷金色阳光幼儿园,双塔寺,金色阳光幼儿园治安警务室,112.601312,37.857754
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",新泽巷3号,桃园路,太原迎泽分局老军营派出所新南三社区警务室,112.549104,37.855968
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",水西关南街17号附近,水西关街,太原市公安局迎泽分局水西关街四社区警务室,112.542582,37.862305
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",太原市第三十九中学校西门旁,双塔寺,公安迎泽分局迎泽派出所三十九中校园警务室,112.561043,37.847764
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",建设北路26号附近,建设北路,迎泽公安分局中铁六局电务太原分公司警务室,112.585936,37.863044
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",后铁匠巷与小铁匠巷交叉口东100米,大南门,柳巷派出所成成中学校校园警务室,112.565087,37.861344
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",育聪幼儿园东门旁,南内环街,长风东派出所双塔南巷社区警务室,112.591094,37.840021
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",辰阳西条与郝庄正街交叉口东80米,郝庄,郝庄派出所新东城物流治安警务室,112.605394,37.853157
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",五一路77号太原南海中学,铜锣湾,柳巷派出所太原南海中学校园警务室,112.572187,37.8697
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",仁杰小学西门南120米,双塔寺,长风东派出所仁杰小学校园警务室,112.594787,37.825656
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",万寿宫东侧,NULL,公安迎泽分局文庙派出所公安厅幼儿园校园警务室,112.577258,37.864149
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",并州东街南三巷太原市实验中学校,并州北路,公安迎泽分局桥东派出所并州东街三社区警务室,112.582672,37.850485
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",南校尉营8号,钟楼街,柳巷派出所户证大厅,112.566351,37.865302
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",南海街23号院,新建路,太原市公安局迎泽分局庙前派出所新建路一社区警务室,112.554894,37.862449
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",迎泽南街清馨雅苑8号楼,桥东,太原市公安局迎泽分局站前派出所,112.584332,37.858165
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",新建路54号,新建路,太原市公安局迎泽分局庙前派出所省运管小区警务室,112.55196,37.866072
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",桥东街82号附近,双塔寺,解放军联勤保障部队第九八五医院警务室,112.57806,37.856716
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",解放南路迎泽公园(西南角),双塔寺,迎泽公安分局迎泽派出所迎泽公园警务室,112.557977,37.850895
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",青年东街与青年东街北巷交叉口西60米,并州北路,太原市公安局迎泽分局文庙责任区刑警队,112.569288,37.853515
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",羊市街与西庙巷交叉口东20米,鼓楼街,鼓楼派出所太原财政金融学校校园警务室,112.55761,37.868362
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",新建路43号附近,水西关街,山西省水利厅公安处太原公安迎泽分局庙前派出所治安警务室,112.550975,37.866183
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",新生里与建设南路交叉口西160米,双塔寺,桥东派出所太原市第四中学校校园警务室,112.583914,37.854112
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",东安路7号,建设北路,太原市公安局迎泽分局桥东责任区刑警队,112.584006,37.862744
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",水西关南街与水西关南街南二巷交叉口东80米,桃园路,庙前派出所太原市第三十中学校校园警务室,112.547991,37.862213
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",明礼路与师陶路交叉口西南60米,双塔寺,太原市公安局迎泽派出所师苑幼儿园警务室,112.567377,37.841856
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",民康街与王家峰街北一巷交叉口东40米,NULL,太原市公安局迎泽分局郝庄责任区刑警队,112.608958,37.850075
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",桥东街北一巷与桥东街交叉口北60米,双塔寺,太原市公安局迎泽分局公共安全管理服务中心,112.58433,37.857699
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",五龙口南巷与经园路交叉口西300米,郝庄,迎泽区第一实验小学附属幼儿园校园警务室,112.608768,37.861594
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",海边街9号海边街小学,新建路,公安迎泽分局庙前派出所海边街小学校园警务室,112.553251,37.86659
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",老军营西巷太原市文广艺术高中,南内环街,老军营三社区太原市文化艺术学校校园警务室,112.546054,37.839174
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",邮电后街3号,并州北路,太原市公安局迎泽分局青年路小学校园警务室,112.56981,37.849712
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",南宫西北角(大南门地铁站A口步行300米),新建南路,太原市公安局迎泽分局警务工作服务站(南宫站),112.555584,37.85903
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",南十方街87号,NULL,太原市公安局迎泽公安分局刑侦大队技术中队,112.607978,37.835639
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",山水城小学西北门旁,NULL,公安迎泽分局郝庄派出所山水城小学校校园警务室,112.639905,37.826719
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",桥东街道长风东街3号,太榆路,长风东派出所,112.590421,37.818445
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",双塔南路昱兴景苑,NULL,太原市公安局迎泽分局长风东派出所太堡二社区警务室,112.595605,37.820557
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",桥东街15号,桥东,桥东派出所桥东街北社区警务室,112.582322,37.857618
迎泽区,0351-4250905,新城东街3号建设路小学校,五龙口,文庙派出所校园警务室,112.582885,37.865196
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",迎泽大街88号,桥东,太原长途汽车站派出所,112.578025,37.859526
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",青年东街9号,并州北路,迎泽派出所户政大厅,112.569262,37.853499
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",侯家巷19号,NULL,太原市公安局巡警支队,112.575244,37.862787
迎泽区,0351-2021648,柳巷街道起凤街6号,NULL,太原市公安局交通警察支队迎泽一大队,112.570977,37.86144
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",五龙口街万科紫院,双塔寺,文庙派出所双西小学紫院分校警务室,112.601931,37.865045
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",后铁匠巷33号附近,大南门,柳巷派出所铁匠巷社区警务室,112.565315,37.861342
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",滨河东路辅路与桃园四巷交叉口西40米,NULL,太原市公安局城管分局六大队,112.53904,37.866837
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",龙城新苑北,NULL,郝庄派出所24小时自助服务,112.608906,37.850142
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",侯家巷15号(太原师范学院候家巷西),NULL,太原市公安局人民来访接待室,112.575845,37.862787
迎泽区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",迎泽街道寇庄西路42号,南内环街,太原市迎泽区应急救援大队,112.557716,37.839649
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",涧河路27号,敦化坊,敦化坊派出所,112.58298,37.898607
杏花岭区,0351-3370770,南华门东二条6号,府东,杏花岭派出所,112.578322,37.872597
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",迎春街1号,建设北路,太原铁路公安局,112.586105,37.882021
杏花岭区,0351-3049632;0351-3238256,坝陵南街11号,新民中街,公安杏花岭分局,112.570461,37.881981
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",胜利街101号,NULL,胜利派出所,112.568267,37.893999
杏花岭区,0351-4424692,白龙庙街15号,五龙口,大东关派出所,112.589424,37.869823
杏花岭区,0351-3044869,北大街171号,新建路,巨轮派出所,112.553243,37.889229
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",迎春街21-1号,建设北路,林场派出所,112.596006,37.8823
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",鱼池街18号,三桥,观湖小区警务室,112.554655,37.877071
杏花岭区,0351-3040023,新民北街15号,坝陵桥,坝陵桥派出所,112.570453,37.884329
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",艺苑巷16号,三桥,三桥派出所校园警务室,112.555054,37.874002
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",建设北路256号附近,建设北路,小东光社区警务室,112.584539,37.885188
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",五龙口街泰然居,NULL,淖马平安建设警务室,112.625281,37.865388
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",缉虎营地铁站B口步行360米,三桥,龙潭派出所龙湖社区警务室,112.55823,37.879231
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",府东街与红沟北街交叉口东南20米,五龙口,乾通小区警务室,112.59541,37.872013
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",府东街62号,府东街,杏花岭派出所校园警务室,112.573329,37.872141
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",敦化南路50号,NULL,职工新村派出所办户办证大厅,112.592466,37.881852
杏花岭区,"资料暂未齐全,请拨打110,告诉警察你所在区域的地址及标志地物",建设北路172号建设北路小学,建设北路,建设北路小学校园警务室,112.584847,37.877391
